id	value
975	-70602
976	-70494
977	-70385
978	-70277
979	-70169
980	-70061
981	-69954
982	-69846
983	-69739
984	-69632
985	-69525
986	-69418
987	-69312
988	-69205
989	-69099
990	-68993
991	-68887
992	-68781
993	-68676
994	-68570
995	-68465
996	-68360
997	-68255
998	-68151
999	-68046
1000	-67942
1001	-67837
1002	-67733
1003	-67629
1004	-67526
1005	-67422
1006	-67319
1007	-67216
1008	-67113
1009	-67010
1010	-66907
1011	-66804
1012	-66702
1013	-66600
1014	-66498
1015	-66396
1016	-66294
1017	-66192
1018	-66091
1019	-65989
1020	-65888
1021	-65787
1022	-65686
1023	-65586
1024	-65485
1025	-65385
1026	-65285
1027	-65185
1028	-65085
1029	-64985
1030	-64885
1031	-64786
1032	-64687
1033	-64587
1034	-64488
1035	-64389
1036	-64291
1037	-64192
1038	-64094
1039	-63996
1040	-63897
1041	-63799
1042	-63702
1043	-63604
1044	-63506
1045	-63409
1046	-63312
1047	-63215
1048	-63118
1049	-63021
1050	-62924
1051	-62828
1052	-62731
1053	-62635
1054	-62539
1055	-62443
1056	-62347
1057	-62251
1058	-62156
1059	-62060
1060	-61965
1061	-61870
1062	-61775
1063	-61680
1064	-61585
1065	-61491
1066	-61396
1067	-61302
1068	-61208
1069	-61114
1070	-61020
1071	-60926
1072	-60833
1073	-60739
1074	-60646
1075	-60552
1076	-60459
1077	-60366
1078	-60273
1079	-60181
1080	-60088
1081	-59996
1082	-59903
1083	-59811
1084	-59719
1085	-59627
1086	-59535
1087	-59444
1088	-59352
1089	-59261
1090	-59169
1091	-59078
1092	-58987
1093	-58896
1094	-58805
1095	-58715
1096	-58624
1097	-58534
1098	-58443
1099	-58353
1100	-58263
1101	-58173
1102	-58083
1103	-57994
1104	-57904
1105	-57815
1106	-57725
1107	-57636
1108	-57547
1109	-57458
1110	-57369
1111	-57281
1112	-57192
1113	-57104
1114	-57015
1115	-56927
1116	-56839
1117	-56751
1118	-56663
1119	-56575
1120	-56487
1121	-56400
1122	-56312
1123	-56225
1124	-56138
1125	-56051
1126	-55964
1127	-55877
1128	-55790
1129	-55704
1130	-55617
1131	-55531
1132	-55444
1133	-55358
1134	-55272
1135	-55186
1136	-55100
1137	-55015
1138	-54929
1139	-54843
1140	-54758
1141	-54673
1142	-54587
1143	-54502
1144	-54417
1145	-54333
1146	-54248
1147	-54163
1148	-54079
1149	-53994
1150	-53910
1151	-53826
1152	-53741
1153	-53657
1154	-53574
1155	-53490
1156	-53406
1157	-53322
1158	-53239
1159	-53156
1160	-53072
1161	-52989
1162	-52906
1163	-52823
1164	-52740
1165	-52657
1166	-52575
1167	-52492
1168	-52410
1169	-52327
1170	-52245
1171	-52163
1172	-52081
1173	-51999
1174	-51917
1175	-51835
1176	-51754
1177	-51672
1178	-51591
1179	-51509
1180	-51428
1181	-51347
1182	-51266
1183	-51185
1184	-51104
1185	-51023
1186	-50942
1187	-50862
1188	-50781
1189	-50701
1190	-50621
1191	-50540
1192	-50460
1193	-50380
1194	-50300
1195	-50221
1196	-50141
1197	-50061
1198	-49982
1199	-49902
1200	-49823
1201	-49744
1202	-49664
1203	-49585
1204	-49506
1205	-49427
1206	-49349
1207	-49270
1208	-49191
1209	-49113
1210	-49034
1211	-48956
1212	-48878
1213	-48799
1214	-48721
1215	-48643
1216	-48565
1217	-48488
1218	-48410
1219	-48332
1220	-48255
1221	-48177
1222	-48100
1223	-48022
1224	-47945
1225	-47868
1226	-47791
1227	-47714
1228	-47637
1229	-47560
1230	-47484
1231	-47407
1232	-47331
1233	-47254
1234	-47178
1235	-47102
1236	-47025
1237	-46949
1238	-46873
1239	-46797
1240	-46721
1241	-46646
1242	-46570
1243	-46494
1244	-46419
1245	-46343
1246	-46268
1247	-46193
1248	-46118
1249	-46042
1250	-45967
1251	-45892
1252	-45818
1253	-45743
1254	-45668
1255	-45593
1256	-45519
1257	-45444
1258	-45370
1259	-45296
1260	-45221
1261	-45147
1262	-45073
1263	-44999
1264	-44925
1265	-44851
1266	-44778
1267	-44704
1268	-44630
1269	-44557
1270	-44483
1271	-44410
1272	-44337
1273	-44263
1274	-44190
1275	-44117
1276	-44044
1277	-43971
1278	-43898
1279	-43826
1280	-43753
1281	-43680
1282	-43608
1283	-43535
1284	-43463
1285	-43390
1286	-43318
1287	-43246
1288	-43174
1289	-43102
1290	-43030
1291	-42958
1292	-42886
1293	-42814
1294	-42743
1295	-42671
1296	-42600
1297	-42528
1298	-42457
1299	-42385
1300	-42314
1301	-42243
1302	-42172
1303	-42101
1304	-42030
1305	-41959
1306	-41888
1307	-41817
1308	-41747
1309	-41676
1310	-41605
1311	-41535
1312	-41465
1313	-41394
1314	-41324
1315	-41254
1316	-41184
1317	-41113
1318	-41043
1319	-40973
1320	-40904
1321	-40834
1322	-40764
1323	-40694
1324	-40625
1325	-40555
1326	-40486
1327	-40416
1328	-40347
1329	-40278
1330	-40208
1331	-40139
1332	-40070
1333	-40001
1334	-39932
1335	-39863
1336	-39794
1337	-39726
1338	-39657
1339	-39588
1340	-39520
1341	-39451
1342	-39383
1343	-39314
1344	-39246
1345	-39178
1346	-39110
1347	-39042
1348	-38973
1349	-38905
1350	-38837
1351	-38770
1352	-38702
1353	-38634
1354	-38566
1355	-38499
1356	-38431
1357	-38364
1358	-38296
1359	-38229
1360	-38161
1361	-38094
1362	-38027
1363	-37960
1364	-37893
1365	-37826
1366	-37759
1367	-37692
1368	-37625
1369	-37558
1370	-37491
1371	-37425
1372	-37358
1373	-37291
1374	-37225
1375	-37158
1376	-37092
1377	-37026
1378	-36959
1379	-36893
1380	-36827
1381	-36761
1382	-36695
1383	-36629
1384	-36563
1385	-36497
1386	-36431
