id	value
970	302362976
971	302635520
972	302908000
973	303180352
974	303452608
975	303724768
976	303996800
977	304268768
978	304540608
979	304812320
980	305083968
981	305355520
982	305626944
983	305898272
984	306169472
985	306440608
986	306711616
987	306982528
988	307253344
989	307524064
990	307794656
991	308065152
992	308335552
993	308605856
994	308876032
995	309146112
996	309416096
997	309685984
998	309955744
999	310225408
1000	310494976
1001	310764448
1002	311033824
1003	311303072
1004	311572224
1005	311841280
1006	312110208
1007	312379040
1008	312647776
1009	312916416
1010	313184960
1011	313453376
1012	313721696
1013	313989920
1014	314258016
1015	314526016
1016	314793920
1017	315061728
1018	315329408
1019	315597024
1020	315864512
1021	316131872
1022	316399168
1023	316666336
1024	316933408
1025	317200384
1026	317467232
1027	317733984
1028	318000640
1029	318267200
1030	318533632
1031	318799968
1032	319066208
1033	319332352
1034	319598368
1035	319864288
1036	320130112
1037	320395808
1038	320661408
1039	320926912
1040	321192320
1041	321457632
1042	321722816
1043	321987904
1044	322252864
1045	322517760
1046	322782528
1047	323047200
1048	323311744
1049	323576192
1050	323840544
1051	324104800
1052	324368928
1053	324632992
1054	324896928
1055	325160736
1056	325424448
1057	325688096
1058	325951584
1059	326215008
1060	326478304
1061	326741504
1062	327004608
1063	327267584
1064	327530464
1065	327793248
1066	328055904
1067	328318496
1068	328580960
1069	328843296
1070	329105568
1071	329367712
1072	329629760
1073	329891680
1074	330153536
1075	330415264
1076	330676864
1077	330938400
1078	331199808
1079	331461120
1080	331722304
1081	331983392
1082	332244384
1083	332505280
1084	332766048
1085	333026752
1086	333287296
1087	333547776
1088	333808128
1089	334068384
1090	334328544
1091	334588576
1092	334848512
1093	335108352
1094	335368064
1095	335627712
1096	335887200
1097	336146624
1098	336405920
1099	336665120
1100	336924224
1101	337183200
1102	337442112
1103	337700864
1104	337959552
1105	338218112
1106	338476576
1107	338734944
1108	338993184
1109	339251328
1110	339509376
1111	339767296
1112	340025120
1113	340282848
1114	340540480
1115	340797984
1116	341055392
1117	341312704
1118	341569888
1119	341826976
1120	342083968
1121	342340832
1122	342597600
1123	342854272
1124	343110848
1125	343367296
1126	343623648
1127	343879904
1128	344136032
1129	344392064
1130	344648000
1131	344903808
1132	345159520
1133	345415136
1134	345670656
1135	345926048
1136	346181344
1137	346436512
1138	346691616
1139	346946592
1140	347201440
1141	347456224
1142	347710880
1143	347965440
1144	348219872
1145	348474208
1146	348728448
1147	348982592
1148	349236608
1149	349490528
1150	349744320
1151	349998048
1152	350251648
1153	350505152
1154	350758528
1155	351011808
1156	351264992
1157	351518048
1158	351771040
1159	352023872
1160	352276640
1161	352529280
1162	352781824
1163	353034272
1164	353286592
1165	353538816
1166	353790944
1167	354042944
1168	354294880
1169	354546656
1170	354798368
1171	355049952
1172	355301440
1173	355552800
1174	355804096
1175	356055264
1176	356306304
1177	356557280
1178	356808128
1179	357058848
1180	357309504
1181	357560032
1182	357810464
1183	358060768
1184	358311008
1185	358561088
1186	358811104
1187	359060992
1188	359310784
1189	359560480
1190	359810048
1191	360059520
1192	360308896
1193	360558144
1194	360807296
1195	361056352
1196	361305312
1197	361554144
1198	361802880
1199	362051488
1200	362300032
1201	362548448
1202	362796736
1203	363044960
1204	363293056
1205	363541024
1206	363788928
1207	364036704
1208	364284384
1209	364531936
1210	364779392
1211	365026752
1212	365274016
1213	365521152
1214	365768192
1215	366015136
1216	366261952
1217	366508672
1218	366755296
1219	367001792
1220	367248192
1221	367494496
1222	367740704
1223	367986784
1224	368232768
1225	368478656
1226	368724416
1227	368970080
1228	369215648
1229	369461088
1230	369706432
1231	369951680
1232	370196800
1233	370441824
1234	370686752
1235	370931584
1236	371176288
1237	371420896
1238	371665408
1239	371909792
1240	372154080
1241	372398272
1242	372642336
1243	372886304
1244	373130176
1245	373373952
1246	373617600
1247	373861152
1248	374104608
1249	374347936
1250	374591168
1251	374834304
1252	375077312
1253	375320224
1254	375563040
1255	375805760
1256	376048352
1257	376290848
1258	376533248
1259	376775520
1260	377017696
1261	377259776
1262	377501728
1263	377743584
1264	377985344
1265	378227008
1266	378468544
1267	378709984
1268	378951328
1269	379192544
1270	379433664
1271	379674688
1272	379915584
1273	380156416
1274	380397088
1275	380637696
1276	380878176
1277	381118560
1278	381358848
1279	381599040
1280	381839104
1281	382079072
1282	382318912
1283	382558656
1284	382798304
1285	383037856
1286	383277280
1287	383516640
1288	383755840
1289	383994976
1290	384233984
1291	384472896
1292	384711712
1293	384950400
1294	385188992
1295	385427488
1296	385665888
1297	385904160
1298	386142336
1299	386380384
1300	386618368
1301	386856224
1302	387093984
1303	387331616
1304	387569152
1305	387806592
1306	388043936
1307	388281152
1308	388518272
1309	388755296
1310	388992224
1311	389229024
1312	389465728
1313	389702336
1314	389938816
1315	390175200
1316	390411488
1317	390647680
1318	390883744
1319	391119712
1320	391355584
1321	391591328
1322	391826976
1323	392062528
1324	392297984
1325	392533312
1326	392768544
1327	393003680
1328	393238720
1329	393473632
1330	393708448
1331	393943168
1332	394177760
1333	394412256
1334	394646656
1335	394880960
1336	395115136
1337	395349216
1338	395583200
1339	395817088
1340	396050848
1341	396284512
1342	396518080
1343	396751520
1344	396984864
1345	397218112
1346	397451264
1347	397684288
1348	397917248
1349	398150080
1350	398382784
1351	398615424
1352	398847936
1353	399080320
1354	399312640
1355	399544832
1356	399776928
1357	400008928
1358	400240832
1359	400472608
1360	400704288
1361	400935872
1362	401167328
1363	401398720
1364	401629984
1365	401861120
1366	402092192
1367	402323136
1368	402553984
1369	402784736
1370	403015360
1371	403245888
1372	403476320
1373	403706656
1374	403936896
1375	404167008
1376	404397024
1377	404626944
1378	404856736
1379	405086432
1380	405316032
1381	405545536
1382	405774912
1383	406004224
1384	406233408
1385	406462464
1386	406691456
1387	406920320
1388	407149088
1389	407377760
1390	407606336
1391	407834784
1392	408063136
1393	408291392
1394	408519520
1395	408747584
1396	408975520
1397	409203360
1398	409431072
1399	409658720
1400	409886240
1401	410113664
1402	410340992
1403	410568192
1404	410795296
1405	411022304
1406	411249216
1407	411476032
1408	411702720
1409	411929312
1410	412155808
1411	412382176
1412	412608480
1413	412834656
1414	413060736
1415	413286720
1416	413512576
1417	413738336
1418	413964000
1419	414189568
1420	414415040
1421	414640384
1422	414865632
1423	415090784
1424	415315840
1425	415540800
1426	415765632
1427	415990368
1428	416215008
1429	416439552
1430	416663968
1431	416888288
1432	417112512
1433	417336640
1434	417560672
1435	417784576
1436	418008384
1437	418232096
1438	418455712
1439	418679200
1440	418902624
1441	419125920
1442	419349120
1443	419572192
1444	419795200
1445	420018080
1446	420240864
1447	420463552
1448	420686144
1449	420908608
1450	421130976
1451	421353280
1452	421575424
1453	421797504
1454	422019488
1455	422241344
1456	422463104
1457	422684768
1458	422906336
1459	423127776
1460	423349120
1461	423570400
1462	423791520
1463	424012576
1464	424233536
1465	424454368
1466	424675104
1467	424895744
1468	425116288
1469	425336736
1470	425557056
1471	425777280
1472	425997408
1473	426217440
1474	426437376
1475	426657184
1476	426876928
1477	427096544
1478	427316064
1479	427535488
1480	427754784
1481	427974016
1482	428193120
1483	428412128
1484	428631040
1485	428849856
1486	429068544
1487	429287168
1488	429505664
1489	429724064
1490	429942368
1491	430160576
1492	430378656
1493	430596672
1494	430814560
1495	431032352
1496	431250048
1497	431467616
1498	431685120
1499	431902496
1500	432119808
1501	432336992
1502	432554080
1503	432771040
1504	432987936
1505	433204736
1506	433421408
1507	433637984
1508	433854464
1509	434070848
1510	434287104
1511	434503296
1512	434719360
1513	434935360
1514	435151232
1515	435367008
1516	435582656
1517	435798240
1518	436013696
1519	436229088
1520	436444352
1521	436659520
1522	436874592
1523	437089568
1524	437304416
1525	437519200
1526	437733856
1527	437948416
1528	438162880
1529	438377248
1530	438591520
1531	438805696
1532	439019744
1533	439233728
1534	439447584
1535	439661344
1536	439875008
1537	440088576
1538	440302048
1539	440515392
1540	440728672
1541	440941824
1542	441154880
1543	441367872
1544	441580736
1545	441793472
1546	442006144
1547	442218720
1548	442431168
1549	442643552
1550	442855808
1551	443067968
1552	443280032
